A00000000069;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";15
A00000000103;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";14
A00000000184;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";13
A00000000184;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";44
A00000000234;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";14
A00000000290;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";17
A00000000355;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";41
A00000000419;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";48
A00000000474;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";19
A00000000474;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";52
A00000000545;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";10
A00000000545;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";42
A00000000641;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";13
A00000000641;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";40
A00000000711;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";35
A00000000832;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";17
A00000000832;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";44
A00000000832;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";74
A00000000919;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";15
A00000000919;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";47
A00000000978;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";15
A00000001038;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";21
A00000001053;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";9
A00000001203;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";8
A00000001203;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";37
A00000001203;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";69
A00000001373;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";24
A00000001373;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";52
A00000001373;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";84
A00000001429;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";33
A00000001617;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";77
A00000001644;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";21
A00000001644;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";50
A00000001644;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";79
A00000001644;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";114
A00000001776;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";29
A00000001776;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";65
A00000001776;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";92
A00000001776;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";132
A00000001776;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";154
A00000001776;"00020     ";"GOBERNACION CIVIL PROV. ESPAILLAT                                                                                                                                                   ";181
A00000000024;"00021     ";"TURIN MOTORS                                                                                                                                                                        ";8
A00000000066;"00021     ";"TURIN MOTORS                                                                                                                                                                        ";15
A00000000091;"00021     ";"TURIN MOTORS                                                                                                                                                                        ";14
A00000000166;"00021     ";"TURIN MOTORS                                                                                                                                                                        ";28
A00000000026;"00022     ";"CONSORCIO DE BANCAS TURIN                                                                                                                                                           ";8
A00000000067;"00022     ";"CONSORCIO DE BANCAS TURIN                                                                                                                                                           ";15
A00000000093;"00022     ";"CONSORCIO DE BANCAS TURIN                                                                                                                                                           ";14
A00000000167;"00022     ";"CONSORCIO DE BANCAS TURIN                                                                                                                                                           ";28
A00000000011;"00023     ";"BANCA ESTELA                                                                                                                                                                        ";8
A00000000073;"00023     ";"BANCA ESTELA                                                                                                                                                                        ";16
A00000000094;"00023     ";"BANCA ESTELA                                                                                                                                                                        ";14
A00000000139;"00023     ";"BANCA ESTELA                                                                                                                                                                        ";17
A00000000012;"00024     ";"CONSORCIO DE BANCAS PABLO                                                                                                                                                           ";8
A00000000054;"00024     ";"CONSORCIO DE BANCAS PABLO                                                                                                                                                           ";14
A00000000104;"00024     ";"CONSORCIO DE BANCAS PABLO                                                                                                                                                           ";14
A00000000143;"00024     ";"CONSORCIO DE BANCAS PABLO                                                                                                                                                           ";17
A00000001386;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";34
A00000001386;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";62
A00000001436;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";40
A00000001477;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";22
A00000001477;"00025     ";"EMBUTIDOS MOCANO, SRL. (EMMOCA)                                                                                                                                                     ";62
